ref,x1,y1,x2,y2,angCONN,axCONN,axid,axLEN,axref,CONN,segLEN,CH,INT,NC,TD,NACH,NAIN
5892,423752.245431,564499.05612,423758.928848,564451.211314,3.120846,4,5754,48.309353,5753,4,48.309353,4131,1267.6967,8597,58301.336,0.758788775003858,0.902657317486447
5893,423751.788595,564509.302992,423752.245431,564499.05612,3.0619545,4,5755,10.257051,5754,4,10.257051,15090,1277.1998,8597,57867.535,0.877428936939168,0.909423807781953
5894,423653.534889,564509.464669,423751.788595,564509.302992,2.9248879,4,5756,98.253838,5755,4,98.253838,228559,1503.8174,8597,49147.195,1.14227249077515,1.07077914245129
5895,423751.788595,564509.302992,423854.57046,564508.677804,2.078825,4,5757,102.78377,5756,4,102.78377,259560,1503.7866,8597,49148.203,1.15404455417208,1.07075718231054
5896,423854.57046,564508.677804,423912.511358,564512.345905,2.9988894,5,5758,58.056892,5757,5,58.056892,289660,1514.7275,8597,48793.203,1.16498300085503,1.07854726773595
5897,423854.455614,564487.878143,423866.422598,564438.564665,3.9375951,4,5759,50.744732,5758,4,50.744732,3654,1290.5735,8597,57267.883,0.748830789125834,0.918946051876359
5898,423579.227837,564387.541626,423587.392607,564361.683003,2.9046631,3,5760,27.117002,5759,3,27.117002,0,1026.0935,8597,72028.922,0,0.730629726970189
5899,423134.877589,564377.626075,423154.437719,564464.906195,3.5335691,4,5761,89.445053,5760,4,89.445053,23452,1446.9429,8597,51079.008,0.928196619220713,1.03028375779646
5900,423130.952273,564498.682557,423161.482647,564495.016831,3.0389647,5,5762,30.749655,5761,5,30.749655,20811,1285.762,8597,57482.188,0.907293423404931,0.915520157895786
5901,423098.770413,564508.02105,423130.952273,564498.682557,3.271086,5,5763,33.509396,5762,5,33.509396,30162,1296.203,8597,57019.164,0.941848902475931,0.922954376628843
5902,423003.353728,564524.35888,423098.770413,564508.02105,4.0678596,5,5764,96.805313,5763,5,96.805313,2500,1298.9272,8597,56899.578,0.714620273974989,0.924894084207489
5903,423595.93835,564831.093098,423606.255058,564841.218278,1.8873425,4,5765,14.455232,5764,4,14.455232,14949,1061.9111,8597,69599.43,0.862061734697455,0.756132925347526
5904,423606.255058,564841.218278,423620.821278,564857.608744,1.6001205,2,5766,21.927658,5765,2,21.927658,0,981.55353,8597,75297.375,0,0.698915932227472
5905,423654.131796,564819.257524,423657.197668,564848.808101,2.1515651,4,5767,29.709194,5766,4,29.709194,39539,1219.3237,8597,60614.262,0.9612010634515,0.868214751913785
5906,423651.674669,564803.108602,423654.131796,564819.257524,3.3146141,4,5768,16.334784,5767,4,16.334784,4,1214.5917,8597,60850.418,0.146097067326667,0.864845385014463
5907,423639.711907,564817.813003,423654.131796,564819.257524,3.1000526,4,5769,14.492062,5768,4,14.492062,21500,1086.2883,8597,68037.563,0.896475632632968,0.773490165924067
5908,423639.711907,564817.813003,423639.992002,564805.795928,2.9501152,4,5770,12.020339,5769,4,12.020339,78,976.58087,8597,75680.789,0.388937482371801,0.695375178024571
5909,423639.992002,564805.795928,423651.674669,564803.108602,2.9450684,4,5771,11.987761,5770,4,11.987761,19680,1074.0973,8597,68809.797,0.887627279639735,0.764809744385414
5910,423651.674669,564803.108602,423687.601764,564802.017739,3.3690202,5,5772,35.943653,5771,5,35.943653,34389,1090.5367,8597,67772.508,0.939011350283106,0.776515159273027
5911,423600.758368,564821.180807,423639.711907,564817.813003,2.7650712,4,5773,39.098854,5772,4,39.098854,5754,1070.6924,8597,69028.609,0.777021705712815,0.762385464023228
5912,423628.940145,564773.927713,423639.992002,564805.795928,3.4452047,4,5774,33.730206,5773,4,33.730206,32,963.0144,8597,76746.938,0.310847427517219,0.685715454124864
5913,423361.033982,564689.318158,423375.936127,564709.137032,1.9898922,2,5775,24.796404,5774,2,24.796404,0,1084.9608,8597,68120.813,0,0.772544916403717
5914,422872.468822,564465.557959,422883.320281,564530.201982,2.0365946,2,5776,65.548485,5775,2,65.548485,0,1145.0872,8597,64543.918,0,0.815356485816361
5915,422914.588404,564538.835162,422953.479339,564533.697115,2.0592694,3,5777,39.22887,5776,3,39.22887,0,1314.8722,8597,56209.574,0,0.936247273101995
5916,422891.693218,564544.166084,422893.991909,564559.30115,3.9585898,4,5778,15.308632,5777,4,15.308632,17247,1149.6362,8597,64288.516,0.881157100478869,0.818595589966505
5917,422893.991909,564559.30115,422905.849668,564557.480755,1.0162342,2,5779,11.996677,5778,2,11.996677,0,1017.7249,8597,72621.203,0,0.724671051403104
5918,422861.060359,564565.165418,422893.991909,564559.30115,2.9889731,4,5780,33.449612,5779,4,33.449612,6309,1019.4099,8597,72501.172,0.781840648814053,0.725870764306298
5919,422858.009916,564550.560765,422861.060359,564565.165418,3.0367322,4,5781,14.919823,5780,4,14.919823,5535,1147.9418,8597,64383.41,0.778406377438807,0.817389108406253
5920,422861.060359,564565.165418,422865.520862,564588.334832,2.801477,4,5782,23.594868,5781,4,23.594868,20048,1148.6412,8597,64344.207,0.894679451583439,0.817887103652761
5921,422865.520862,564588.334832,422888.504547,564591.445058,2.0158563,4,5783,23.193174,5782,4,23.193174,50744,1255.1738,8597,58883.008,0.986453104259492,0.893740778200642
5922,422888.504547,564591.445058,422921.789185,564586.617718,3.1525869,4,5784,33.632874,5783,4,33.632874,65884,1283.7401,8597,57572.719,1.01229920926739,0.914080585860454
5923,422888.504547,564591.445058,422892.678315,564621.957694,2.6364179,3,5785,30.796774,5784,3,30.796774,879,1152.2354,8597,64143.504,0.612518558605422,0.820446166800264
5924,422892.678315,564621.957694,422929.28653,564627.739184,6.8285666,7,5786,37.061935,5785,7,37.061935,3528,1282.507,8597,57628.078,0.745202153760679,0.913202527233626
5925,422874.766404,564615.913081,422879.825671,564637.093594,2.6470716,3,5787,21.776371,5786,3,21.776371,6326,1147.8893,8597,64386.355,0.790464712381569,0.81735172259442
5926,422842.464934,564602.172693,422874.766404,564615.913081,1.2331575,2,5788,35.102467,5787,2,35.102467,0,1063.6252,8597,69487.266,0,0.757353414472258
5927,422823.054077,564615.472725,422842.464934,564602.172693,1.1595458,2,5789,23.530241,5788,2,23.530241,0,1042.1486,8597,70919.266,0,0.742061385005042
5928,422818.772095,564643.505367,422823.054077,564615.472725,2.5975542,3,5790,28.357792,5789,3,28.357792,6306,1112.141,8597,66455.969,0.787927547612191,0.791898002093188
5929,422815.85332,564598.76612,422865.520862,564588.334832,2.7510068,4,5791,50.751122,5790,4,50.751122,10060,1223.3813,8597,60413.223,0.837170588502539,0.871103842060982
5930,422874.477195,564761.402471,422939.084617,564755.688392,1.9871089,2,5792,64.859612,5791,2,64.859612,0,1230.4655,8597,60065.406,0,0.876147920792035
5931,422936.731888,564850.422437,422948.175092,564849.423541,3.2680635,4,5793,11.486719,5792,4,11.486719,31027,1226.9142,8597,60239.266,0.939716847990427,0.873619303987918
5932,422882.586711,564835.357571,422936.731888,564850.422437,1.1464227,2,5794,56.20187,5793,2,56.20187,0,1188.8715,8597,62166.863,0,0.846532015138688
5933,422930.821965,564891.489022,422936.731888,564850.422437,2.1169407,3,5795,41.489655,5794,3,41.489655,7967,1127.2935,8597,65562.703,0.809967027164333,0.802686971285007
5934,422904.345644,564923.893344,422930.821965,564891.489022,2.5391634,3,5796,41.845379,5795,3,41.845379,2419,1110.6932,8597,66542.594,0.701582347705469,0.790867142029164
5935,422876.607104,564931.792539,422896.025399,564917.407776,2.9489517,3,5797,24.165918,5796,3,24.165918,0,1151.6219,8597,64177.664,0,0.820009479549021
5936,422763.281096,564876.606427,422776.855662,564863.443553,2.6118448,3,5798,18.908466,5797,3,18.908466,0,1170.0635,8597,63166.152,0,0.833140296304236
5937,422786.102797,564842.724988,422843.667082,564838.476236,1.7967346,2,5799,57.720871,5798,2,57.720871,0,1083.5156,8597,68211.672,0,0.771515904821412
5938,422793.154413,564772.797302,422833.3377,564769.250597,2.778965,4,5800,40.339504,5799,4,40.339504,25480,1044.8176,8597,70738.094,0.908559728402641,0.743961873647935
5939,422833.3377,564769.250597,422847.125764,564767.862711,2.2111349,3,5801,13.857739,5800,3,13.857739,6371,1043.8232,8597,70805.484,0.784372961446857,0.743253818682091
5940,422847.086122,564775.763574,422847.125764,564767.862711,1.8570807,2,5802,7.9009628,5801,2,7.9009628,0,924.21661,8597,79968.703,0,0.658090161771756
5941,422836.60299,564779.293712,422847.086122,564775.763574,1.7966864,2,5803,11.061552,5802,2,11.061552,0,851.97876,8597,86749.125,0,0.606654183150605
5942,422833.3377,564769.250597,422836.60299,564779.293712,2.9988446,3,5804,10.5606,5803,3,10.5606,6371,946.46039,8597,78089.281,0.777555790877146,0.67392841044919
5943,422723.662975,564540.02137,422753.809878,564531.626976,1.9627066,2,5805,31.293795,5804,2,31.293795,0,1259.9695,8597,58658.887,0,0.897155422731181
5944,422500.748671,565108.646846,422507.601521,565075.363084,1.9384899,2,5806,33.981911,5805,2,33.981911,0,1106.5916,8597,66789.234,0,0.787946706812918
5945,422438.324334,564794.418541,422459.090977,564836.798256,2.0003779,2,5807,47.19421,5806,2,47.19421,0,1091.9218,8597,67686.547,0,0.7775012938935
5946,422127.893651,565042.726946,422146.696535,564983.57079,6.0064359,7,5808,62.072533,5807,7,62.072533,21739,1348.141,8597,54822.461,0.915230163858656,0.959935253613729
5947,422524.182408,564958.098511,422543.61489,564954.167299,2.9139211,3,5809,19.826139,5808,3,19.826139,14870,1038.8225,8597,71146.328,0.85989144723067,0.73969317837337
5948,422541.761336,564930.354684,422543.61489,564954.167299,0.92238033,1,5810,23.884645,5809,1,23.884645,0,934.72302,8597,79069.844,0,0.665571083358964
5949,422551.079065,565447.77637,422580.432538,565450.928089,1.9999655,2,5811,29.52219,5810,2,29.52219,0,1019.6155,8597,72486.547,0,0.726017213095346
5950,422555.571202,565511.17436,422567.247285,565511.889427,0.94026703,2,5812,11.697959,5811,2,11.697959,0,1296.9065,8597,56988.23,0,0.923455351457101
5951,421773.33438,565055.8475,421777.546304,565070.479295,1.9610679,2,5813,15.225956,5812,2,15.225956,0,912.26642,8597,81016.25,0,0.649581210088727
5952,421873.978929,564760.212813,421895.889018,564848.099092,2.902916,3,5814,90.57621,5813,3,90.57621,59764,1125.397,8597,65673.188,0.991497291891273,0.801336615500378
5953,421835.640507,564862.551173,421895.889018,564848.099092,2.0073314,3,5815,61.957611,5814,3,61.957611,44829,994.78662,8597,74295.742,0.954955131031444,0.708338254401742
5954,421831.362319,564845.715612,421835.640507,564862.551173,2.9965029,3,5816,17.370636,5815,3,17.370636,14947,892.38074,8597,82821.609,0.848810043445866,0.63542187438694
5955,421741.997956,564869.431123,421831.362319,564845.715612,1.0067176,1,5817,92.457642,5816,1,92.457642,0,807.88556,8597,91483.758,0,0.575258204389267
5956,421747.125988,564885.291423,421835.640507,564862.551173,1.008545,2,5818,91.388947,5817,2,91.388947,0,993.88831,8597,74362.891,0,0.707698648738301
5957,421586.515452,565598.295939,421626.794497,565587.561414,3.9588828,4,5819,41.684906,5818,4,41.684906,1054,1280.824,8597,57703.801,0.634973392328068,0.912004199963727
5958,421624.668344,565612.122407,421646.517962,565654.904382,3.4151835,4,5820,48.038559,5819,4,48.038559,35100,1263.8685,8597,58477.926,0.953494002708383,0.899931591470739
5959,421765.011926,565530.43885,421790.749536,565591.034433,1.9959767,2,5821,65.835014,5820,2,65.835014,0,1219.6245,8597,60599.316,0,0.868428878248634
5968,421779.393872,565194.100978,421780.118783,565176.343779,2.0001993,2,5830,17.77199,5829,2,17.77199,0,933.14209,8597,79203.813,0,0.664445334009399
6078,424047.588807,564429.868899,424052.724717,564503.232869,3.0216799,4,5937,73.543526,5936,4,73.543526,10889,1344.9493,8597,54952.559,0.851691555854018,0.957662727750595
6079,424047.588807,564429.868899,424129.430861,564427.980815,4.4219747,5,5938,81.863831,5937,5,81.863831,49,1427.5688,8597,51772.219,0.360400096628237,1.016489169528
6121,421221.0038,563694.730811,421259.26001,563702.706958,5.954782,7,5980,39.07885,5979,7,39.07885,5874,1070.9373,8597,69012.828,0.778889817296125,0.762559791850398
6122,421317.000423,563884.565761,421336.154876,563865.380663,6.2946596,6,5981,27.110165,5980,6,27.110165,3099,1001.1428,8597,73824.047,0.71717484479623,0.712864023103811
6128,421248.759959,563846.189497,421273.798027,563845.562366,1.7503159,3,5987,25.045921,5986,3,25.045921,5722,904.28693,8597,81731.148,0.764925706001712,0.643899496863513
6129,421273.798027,563845.562366,421286.551116,563865.469212,3.5627012,5,5988,23.641569,5987,5,23.641569,11974,970.4726,8597,76157.133,0.835416429980484,0.691025892774686
6130,421278.759906,563887.97338,421286.551116,563865.469212,3.2144058,5,5989,23.814713,5988,5,23.814713,9934,930.13477,8597,79459.891,0.815721183339958,0.662304058108446
6131,421250.611163,563891.935375,421278.759906,563887.97338,1.7066525,3,5990,28.426205,5989,3,28.426205,18928,970.32605,8597,76168.633,0.876138631426683,0.690921563882383
6146,421330.641274,563662.482716,421340.229637,563682.559071,5.4820876,6,6005,22.248522,6004,6,22.248522,94407,1144.8168,8597,64559.16,1.03431008287563,0.815163991388491
6223,421286.551116,563865.469212,421322.489729,563852.517389,7.967278,7,6080,38.201225,6079,7,38.201225,3,910.73975,8597,81152.063,0.122636236499083,0.648494122521888
6224,421332.101555,563699.268522,421340.229637,563682.559071,3.7824714,4,6081,18.581482,6080,4,18.581482,0,1074.7744,8597,68766.438,0,0.765291962488242
6227,423252.493521,563871.406488,423279.999814,563883.001365,2.7503994,5,6084,29.850248,6083,5,29.850248,422265,1374.0798,8597,53787.566,1.18916414984681,0.978404117896601
6228,423279.999814,563883.001365,423319.433206,563899.16693,3.2826474,5,6085,42.618282,6084,5,42.618282,430179,1373.8776,8597,53795.484,1.19085268788605,0.97826011480892
6229,423319.433206,563899.16693,423331.906265,563902.581098,1.170889,4,6086,12.931889,6085,4,12.931889,462274,1381.4973,8597,53498.773,1.19806668989114,0.983685467016916
6230,423331.906265,563902.581098,423359.168005,563909.777645,2.8108635,4,6087,28.195616,6086,4,28.195616,5887,1375.9639,8597,53713.918,0.797014643395104,0.979745573263237
6231,423359.168005,563909.777645,423374.407215,563914.341361,3.2672138,4,6088,15.907892,6087,4,15.907892,11167,1377.7363,8597,53644.813,0.855889814980285,0.981007629927075
6232,423374.407215,563914.341361,423417.061263,563924.923222,1.2141193,4,6089,43.947056,6088,4,43.947056,492213,1382.8632,8597,53445.93,1.20393980200471,0.984658019015349
6233,423417.061263,563924.923222,423462.23322,563931.378839,1.9316257,4,6090,45.630917,6089,4,45.630917,500043,1390.3395,8597,53158.535,1.20598679968711,0.989981249704711
6234,423462.23322,563931.378839,423543.593764,563970.418551,2.3426452,4,6091,90.242104,6090,4,90.242104,522475,1414.3325,8597,52256.742,1.21192531530757,1.00706467205565
6235,423543.593764,563970.418551,423569.328032,563988.080265,2.2219963,4,6092,31.211996,6091,4,31.211996,553516,1428.6942,8597,51731.441,1.21837066116512,1.01729039972947
6236,423569.328032,563988.080265,423589.283433,564008.377142,3.4743755,5,6093,28.463682,6092,5,28.463682,655149,1448.0256,8597,51040.816,1.23543139311962,1.03105465173142
6237,423589.283433,564008.377142,423650.608261,564055.710473,3.5782962,6,6094,77.467278,6093,6,77.467278,779683,1462.8706,8597,50522.863,1.25266321044054,1.04162445476143
6254,423758.928848,564451.211314,423786.877578,564452.343709,2.0213113,4,6111,27.971661,6110,4,27.971661,39675,1234.7086,8597,59858.988,0.962608833406137,0.879169132228005
6255,423786.877578,564452.343709,423810.025783,564449.717309,2.0052702,4,6112,23.296724,6111,4,23.296724,54980,1241.8387,8597,59515.301,0.992787348381082,0.88424595857045
6256,423810.025783,564449.717309,423846.493917,564441.241209,2.3270669,4,6113,37.440205,6112,4,37.440205,58472,1253.6317,8597,58955.438,0.999247341299223,0.892642805718102
6257,423846.493917,564441.241209,423866.422598,564438.564665,2.3613193,4,6114,20.107616,6113,4,20.107616,71348,1264.1934,8597,58462.898,1.01814286400166,0.900162912697992
6258,423866.422598,564438.564665,423880.376158,564437.614816,1.8569636,4,6115,13.985851,6114,4,13.985851,88184,1271.3645,8597,58133.137,1.03797892601724,0.905268923237783
6259,423880.376158,564437.614816,423904.60915,564436.886486,2.9807189,4,6116,24.243935,6115,4,24.243935,108292,1275.6779,8597,57936.578,1.05702844095749,0.908340085154852
6332,423000.42784,563664.857004,423078.432849,563672.956232,2.5456657,2,6188,78.424355,6187,2,78.424355,0,1030.2136,8597,71740.859,0,0.733563362372707
6340,422744.331301,565565.300328,422747.420249,565547.816702,2.6881285,4,6196,17.754402,6195,4,17.754402,22576,1274.4236,8597,57993.598,0.913982434916252,0.907447025104751
6341,422747.420249,565547.816702,422776.190177,565412.976124,1.4729084,3,6197,137.87564,6196,3,137.87564,9036,1270.5272,8597,58171.449,0.830272101559136,0.904672729207976
6342,422773.105427,565197.995793,422776.190177,565412.976124,0.99059647,2,6198,215.00246,6197,2,215.00246,3307,1246.252,8597,59304.551,0.737373642662444,0.887388188773126
6343,422773.105427,565197.995793,422875.2394,565171.516242,1.8710275,3,6199,105.51073,6198,3,105.51073,2725,1176.1466,8597,62839.453,0.715995125545342,0.837471610885111
6344,422875.2394,565171.516242,423003.943568,565345.533617,3.8081765,5,6200,216.44124,6199,5,216.44124,2942,1196.2109,8597,61785.434,0.724036205612607,0.85175786510686
6345,423003.943568,565345.533617,423080.648415,565428.136263,2.5837574,4,6201,112.72458,6200,4,112.72458,7449,1202.5776,8597,61458.328,0.808619367694337,0.856291116348598
6346,423077.256781,565481.078348,423080.648415,565428.136263,0.76993382,2,6202,53.050613,6201,2,53.050613,3332,1128.9313,8597,65467.59,0.731478712491605,0.803853099954819
6347,423053.074314,565529.763205,423077.256781,565481.078348,0.94136095,2,6203,54.359978,6202,2,54.359978,2108,1123.3217,8597,65794.523,0.689898716317102,0.799858875130393
6348,422955.348602,565532.51337,423053.074314,565529.763205,2.7113864,4,6204,97.764404,6203,4,97.764404,4976,1192.8745,8597,61958.242,0.771468066826156,0.849382300254267
6349,422805.37449,565531.606604,422955.348602,565532.51337,2.1982081,4,6205,149.97685,6204,4,149.97685,4813,1195.5356,8597,61820.328,0.768605503235305,0.851277112603573
6350,422747.420249,565547.816702,422805.37449,565531.606604,2.199975,3,6206,60.178577,6205,3,60.178577,3323,1183.1439,8597,62467.809,0.734340723856478,0.842453878389015
6351,423477.202612,565141.385334,423580.213845,565025.722273,1.9694734,3,6207,154.88466,6206,3,154.88466,17913,1405.3717,8597,52589.938,0.9009230984166,1.0006844180998
6352,423528.543564,564953.785761,423580.213845,565025.722273,1.5900995,2,6208,88.570198,6207,2,88.570198,10053,1235.4403,8597,59823.535,0.837853845256331,0.879690133557034
6353,423448.311678,564969.992809,423528.543564,564953.785761,1.0252056,2,6209,81.852455,6208,2,81.852455,5944,1217.0656,8597,60726.73,0.78901007516961,0.866606841181612
6354,423376.053696,565026.360225,423448.311678,564969.992809,2.0565333,3,6210,91.643341,6209,3,91.643341,4945,1231.976,8597,59991.766,0.773161670887179,0.877223358078088
6355,423935.125781,564604.330773,423984.127539,564626.850912,5.842936,6,6211,53.928925,6210,6,53.928925,7060,1475.5883,8597,50087.422,0.81895044846645,1.05067958009719
6356,423923.982831,564606.497209,423935.125781,564604.330773,3.8611002,5,6212,11.351599,6211,5,11.351599,29824,1468.1759,8597,50340.297,0.951645252404881,1.04540189881028
6357,424131.12334,564581.128422,424148.506523,564573.142476,2.360724,4,6213,19.129829,6212,4,19.129829,2579128,1564.2871,8597,47247.344,1.37161266502707,1.11383414919519
6358,424148.506523,564573.142476,424158.9667,564568.201984,1.070256,4,6214,11.568223,6213,4,11.568223,2661613,1564.573,8597,47238.711,1.374560866451,1.1140376967288
6359,421424.603657,564258.157412,421441.265808,564251.570953,1.9985005,4,6215,17.916716,6214,4,17.916716,1169164,1277.2427,8597,57865.594,1.27410992513658,0.909454311756439
6360,421441.265808,564251.570953,421520.03641,564220.454026,2.0249715,4,6216,84.693985,6215,4,84.693985,1191760,1277.2496,8597,57865.281,1.27585616344748,0.909459230930014
6361,421520.03641,564220.454026,421596.693042,564189.873608,1.9733423,4,6217,82.531212,6216,4,82.531212,1299642,1277.5106,8597,57853.457,1.28378252677029,0.909645098374575
6362,421596.693042,564189.873608,421629.608506,564176.744568,1.8978746,4,6218,35.43726,6217,4,35.43726,1369952,1277.5435,8597,57851.973,1.28859022494471,0.909668431488206
6363,421629.608506,564176.744568,421658.594481,564164.765318,1.8765186,4,6219,31.363821,6218,4,31.363821,1407550,1278.683,8597,57800.414,1.29116425708589,0.910479843874185
6364,421658.594481,564164.765318,421691.822609,564151.92757,1.7872548,4,6220,35.621849,6219,4,35.621849,1474574,1280.3029,8597,57727.285,1.29555636389994,0.911633200970201
6365,421691.822609,564151.92757,421825.757086,564092.115358,3.3687685,5,6221,146.68314,6220,5,146.68314,1526970,1284.7421,8597,57527.816,1.29915126270898,0.914794041306703
6380,424276.173054,564237.170435,424283.337962,564220.538593,6.9114246,7,6236,18.109503,6235,7,18.109503,40376,1533.7731,8597,48187.316,0.983594621781007,1.09210790363306
6381,424283.337962,564220.538593,424299.640643,564208.429687,3.5833478,5,6237,20.307709,6236,5,20.307709,34759,1521.5164,8597,48575.496,0.968981962646905,1.08338093166167
6382,424274.304286,564206.334484,424276.173054,564237.170435,5.8734837,6,6238,30.892527,6237,6,30.892527,2614237,1743.2396,8597,42397.16,1.38682417800287,1.2412494227308
6383,424259.114315,564233.313937,424276.173054,564237.170435,7.064137,9,6239,17.489229,6238,9,17.489229,111848,1570.4929,8597,47060.645,1.0804562047411,1.1182527644647
6384,424259.114315,564233.313937,424312.060568,564350.000912,7.0257072,8,6240,128.13725,6239,8,128.13725,2518505,1727.561,8597,42781.938,1.38215092042415,1.23008622708529
6385,424312.060568,564350.000912,424327.742872,564380.126939,2.1182835,5,6241,33.963394,6240,5,33.963394,2492939,1726.9324,8597,42797.512,1.38114699641034,1.2296386200448
6433,422356.973125,565401.627604,422357.665181,565388.410671,2.678597,4,6287,13.23504,6286,4,13.23504,19923,1126.1827,8597,65627.375,0.892522923008087,0.801895993589319
6434,422357.665181,565388.410671,422361.38682,565226.056747,1.5277406,3,6288,162.39658,6287,3,162.39658,5283,1124.5153,8597,65724.688,0.772759914756833,0.80070872997999
6435,422314.185429,565179.050284,422361.38682,565226.056747,0.81285459,2,6289,66.615158,6288,2,66.615158,5958,1137.394,8597,64980.477,0.784402234748617,0.809878836632697
6436,422297.735733,565129.581514,422314.185429,565179.050284,3.7865648,4,6290,52.132061,6289,4,52.132061,12110,1174.6993,8597,62916.875,0.85087737378169,0.836441097751208
6437,422300.06277,565387.713001,422357.665181,565388.410671,2.018713,2,6291,57.606636,6290,2,57.606636,0,993.43134,8597,74397.094,0,0.707373303151662
6438,422084.136976,565462.631581,422142.451529,565507.509184,3.0939271,4,6292,73.58387,6291,4,73.58387,3014,1136.6869,8597,65020.906,0.722882714923191,0.809375281908671
6439,422084.136976,565462.631581,422084.984536,565440.935627,3.353111,4,6293,21.712503,6292,4,21.712503,1129,1068.9083,8597,69143.828,0.630831013938717,0.76111508671602
6440,422084.984536,565440.935627,422126.007484,565442.283416,2.4268045,4,6294,41.045082,6293,4,41.045082,28730,1060.3,8597,69705.18,0.920522310447286,0.754985826055093
6441,422126.007484,565442.283416,422151.539854,565456.074574,2.7234306,4,6295,29.018923,6294,4,29.018923,55645,1098.8309,8597,67260.945,0.98294281353739,0.782420883805653
6462,422023.64896,565198.528454,422034.928739,565215.187057,2.9665039,4,6316,20.118212,6315,4,20.118212,59652,1176.7704,8597,62806.145,0.995333371162015,0.837915733290181
6463,422031.421179,565243.035043,422034.928739,565215.187057,1.495636,2,6317,28.068012,6316,2,28.068012,0,1107.4984,8597,66734.547,0,0.788592386631436
6464,422034.928739,565215.187057,422053.606883,565218.650449,2.6824908,4,6318,18.996531,6317,4,18.996531,29834,1100.8878,8597,67135.281,0.927025823780435,0.783885377697542
6465,422047.47022,565246.196199,422053.606883,565218.650449,1.8816564,2,6319,28.221039,6318,2,28.221039,0,973.35712,8597,75931.438,0,0.693079811219282
6466,422053.606883,565218.650449,422077.486212,565218.589527,0.97717172,2,6320,23.879406,6319,2,23.879406,0,1084.6199,8597,68142.219,0,0.772302238496137
6467,423575.036757,563960.044292,423587.984207,563962.031675,3.8728318,5,6321,13.09909,6320,5,13.09909,74665,1125.1808,8597,65685.805,1.01154782032181,0.801182698588741
6468,423551.859139,563925.859109,423575.036757,563960.044292,2.8766236,4,6322,41.301678,6321,4,41.301678,44811,1053.1063,8597,70181.336,0.959794426125478,0.749863655302322
6469,423551.859139,563925.859109,423558.050989,563907.128983,1.616872,2,6323,19.727053,6322,2,19.727053,0,983.03326,8597,75184.031,0,0.699969557832771
6470,423575.036757,563960.044292,423584.725862,563934.822376,2.5237346,2,6324,27.018953,6323,2,27.018953,0,979.50562,8597,75454.813,0,0.697457668590788
6471,423381.028414,564170.5622,423387.986711,564201.757786,1.5864391,2,6325,31.962204,6324,2,31.962204,0,1130.7698,8597,65361.148,0,0.805162151527203
6485,422670.66669,565563.929141,422888.169803,565579.184711,6.8018446,8,6339,218.03746,6338,8,218.03746,4531557,1494.9275,8597,49439.461,1.41800290365066,1.06444938741335
6489,423650.608261,564055.710473,423680.212839,564082.340421,3.0792308,5,6343,39.819405,6342,5,39.819405,637007,1462.3521,8597,50540.777,1.2339615096246,1.04125526925976
6490,423680.212839,564082.340421,423693.44862,564098.326405,2.5931523,4,6344,20.754219,6343,4,20.754219,641732,1464.6477,8597,50461.563,1.23482267107058,1.04288975541166
6491,423693.44862,564098.326405,423712.999526,564111.279778,2.3008747,4,6345,23.452671,6344,4,23.452671,656000,1478.7659,8597,49979.793,1.23794992296881,1.05294207581291
6492,423712.999526,564111.279778,423731.99701,564129.051715,2.0998781,4,6346,26.014345,6345,4,26.014345,665934,1497.4679,8597,49355.59,1.24078025873283,1.06625815551916
6493,423731.99701,564129.051715,423752.593635,564147.043609,2.1407335,4,6347,27.348295,6346,4,27.348295,674415,1501.0907,8597,49236.473,1.24222901860343,1.0688376317899
6494,423752.593635,564147.043609,423780.712268,564165.626156,2.4336038,4,6348,33.704132,6347,4,33.704132,694535,1516.2991,8597,48742.633,1.24611238664227,1.07966620395462
6495,423199.262951,565079.496017,423212.392301,565062.782238,0.69795841,1,6349,21.253946,6348,1,21.253946,0,1116.7577,8597,66181.234,0,0.795185271156
6496,423196.794699,565028.816276,423212.392301,565062.782238,2.6981406,3,6350,37.376083,6349,3,37.376083,14894,1228.2969,8597,60171.453,0.873128404832869,0.874603836915774
6501,423389.436588,565250.553254,423487.897714,565157.465859,5.319097,5,6355,135.49855,6354,5,135.49855,264556,1517.6051,8597,48700.688,1.1567888450875,1.08059606225987
6502,423379.78302,565262.165557,423389.436588,565250.553254,2.6072638,6,6356,15.100893,6355,6,15.100893,1181858,1531.3262,8597,48264.316,1.29654469976376,1.09036564701294
6503,423011.767611,565592.810731,423023.059094,565589.172008,4.3214388,5,6357,11.863299,6356,5,11.863299,13,1438.9209,8597,51363.773,0.243304041074593,1.02457200194906
6504,422670.66669,565563.929141,422744.331301,565565.300328,4.987586,7,6358,73.677368,6357,7,73.677368,20174,1483.0784,8597,49834.461,0.916394318014414,1.05601264251631
6505,422744.331301,565565.300328,422888.169804,565579.184711,3.9048665,5,6359,144.50706,6358,5,144.50706,20518,1485.288,8597,49760.324,0.918083752717378,1.0575859132759
6506,423083.11549,565590.098998,423379.78302,565262.165557,4.6363645,6,6360,442.21259,6359,6,442.21259,1365430,1531.2634,8597,48266.293,1.30992758461178,1.09032098720108
6511,423794.212374,564184.686974,423820.254699,564184.792307,4.1263528,6,6365,26.042538,6364,6,26.042538,11438762,1739.9513,8597,42477.285,1.52508496711678,1.23890816133725
